,id,uri,name,popularity,genres
1253,7HUHnZjKC0xbtjUUqYlAdc,https://open.spotify.com/artist/7HUHnZjKC0xbtjUUqYlAdc,林京燁,22,
1254,2QcZxAgcs2I1q7CtCkl6MI,https://open.spotify.com/artist/2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,67,"c-pop,cantopop,mandopop"
1255,00FQb4jTyendYWaN8pK0wa,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,Lana Del Rey,88,"art-pop,pop"
1256,7EQ0qTo7fWT7DPxmxtSYEc,https://open.spotify.com/artist/7EQ0qTo7fWT7DPxmxtSYEc,Bastille,79,"metropopolis,modern-rock,pop,pop-rock,tropical-house"
1257,0hLd40hVpRDGENe4KGZLnW,https://open.spotify.com/artist/0hLd40hVpRDGENe4KGZLnW,Falco,64,"austropop,german-pop,neue-deutsche-welle,new-romantic"
1258,6fXEqmGQEt6ONuqVmwrN46,https://open.spotify.com/artist/6fXEqmGQEt6ONuqVmwrN46,Bag Raiders,59,"alternative-dance,australian-dance,filter-house,indietronica,new-rave,nu-disco"
1259,02U68BQCUSYgr9eTBWRHLK,https://open.spotify.com/artist/02U68BQCUSYgr9eTBWRHLK,Fake Pictures,40,german-dance
1260,4j5KBTO4tk7up54ZirNGvK,https://open.spotify.com/artist/4j5KBTO4tk7up54ZirNGvK,NERVO,64,"australian-dance,dance-pop,edm,electra,electro-house,house,pop-dance,pop-edm,progressive-electro-house,progressive-house,tropical-house"
1261,7rkW85dBwwrJtlHRDkJDAC,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC,NAV,81,"canadian-hip-hop,canadian-trap,hip-hop,melodic-rap,rap,toronto-rap,trap"
1262,6vWDO969PvNqNYHIOW5v0m,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,"dance-pop,pop,r-b"
1263,3nFkdlSjzX9mRTtwJOzDYB,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,87,"east-coast-hip-hop,hip-hop,rap"
1264,27mFvqQj8KpjmdKIqcw1mG,https://open.spotify.com/artist/27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo,66,"social-media-pop,trap"
1265,6XyY86QOPPrYVGvF9ch6wz,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Linkin Park,87,"alternative-metal,nu-metal,post-grunge,rap-metal"
1266,4lDiJcOJ2GLCK6p9q5BgfK,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,72,"christlicher-rap,german-hip-hop"
1267,12xme1fwd3iGEW7rF9b6tp,https://open.spotify.com/artist/12xme1fwd3iGEW7rF9b6tp,Wincent Weiss,66,german-pop
1268,4bXHrRcSltf4w7u2g406TB,https://open.spotify.com/artist/4bXHrRcSltf4w7u2g406TB,Xander,48,"danish-hip-hop,danish-pop"
1269,2JPtVnT5s9pasfOlXM6F4o,https://open.spotify.com/artist/2JPtVnT5s9pasfOlXM6F4o,Gigis,37,"danish-hip-hop,danish-pop"
1270,1p2z4hiBCkxfWZ6OvyGBSA,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA,Benal,45,"danish-hip-hop,danish-pop"
1271,7x0tKz4Dvj0w2As2AecRwY,https://open.spotify.com/artist/7x0tKz4Dvj0w2As2AecRwY,Fribytterdrømme,25,"danish-alternative-rock,danish-punk"
1272,7c7Xg2Uo9trNnizNbPYnOT,https://open.spotify.com/artist/7c7Xg2Uo9trNnizNbPYnOT,Simon Jul,18,
1273,4e9ntSageEujJboJQBXtCd,https://open.spotify.com/artist/4e9ntSageEujJboJQBXtCd,Ollie,46,"finnish-dance-pop,finnish-hip-hop,finnish-pop"
1274,6Uo8DWitVulLdaWaZ3gwun,https://open.spotify.com/artist/6Uo8DWitVulLdaWaZ3gwun,SONNY,28,
1275,3vSPGdAKywVxEwnOXjghbG,https://open.spotify.com/artist/3vSPGdAKywVxEwnOXjghbG,Titta,42,"finnish-dance-pop,finnish-pop"
1276,5r8cx09Wdz9YeIbDhzfnna,https://open.spotify.com/artist/5r8cx09Wdz9YeIbDhzfnna,Tess,22,reunion-pop
1277,0VF7XcB73fBSIfX9hOTVij,https://open.spotify.com/artist/0VF7XcB73fBSIfX9hOTVij,Dabs,52,"francoton,french-hip-hop,pop-urbaine,rap-francais"
1278,3YYdJZO7kX8nwDzN3YJzdW,https://open.spotify.com/artist/3YYdJZO7kX8nwDzN3YJzdW,GAC (Gamaliél Audrey Cantika),50,indonesian-pop
1279,6289Bbkkk3gaCbh1K7Rv8F,https://open.spotify.com/artist/6289Bbkkk3gaCbh1K7Rv8F,Izi,67,"indie-liguria,italian-hip-hop,rap-genovese,trap-italiana"
1280,0PBXOGA0xgHq709dXGvbP1,https://open.spotify.com/artist/0PBXOGA0xgHq709dXGvbP1,Wany Hasrita,42,malaysian-pop
1281,6U5q52OFnYBPAB4NQZDhCR,https://open.spotify.com/artist/6U5q52OFnYBPAB4NQZDhCR,Armoo,33,dutch-rap-pop
1282,0m9MAAgz9T6xxgVvtDxsNv,https://open.spotify.com/artist/0m9MAAgz9T6xxgVvtDxsNv,Kwaaivines,26,
1283,4qkALl4SykX5W9kMih6sdK,https://open.spotify.com/artist/4qkALl4SykX5W9kMih6sdK,Mokadrumz,27,moombahton
1284,6Jc18GpeJVDe3HWhfrQ0Bu,https://open.spotify.com/artist/6Jc18GpeJVDe3HWhfrQ0Bu,Vinchenzo,37,dutch-pop
1285,3ront3zvcdInux0rUVQLF2,https://open.spotify.com/artist/3ront3zvcdInux0rUVQLF2,Tur-G,44,"dutch-hip-hop,dutch-pop,dutch-rap-pop"
1286,37i2jOekpyKc0wGILqRuKJ,https://open.spotify.com/artist/37i2jOekpyKc0wGILqRuKJ,Andy VDM,41,"dutch-rap-pop,dutch-trap"
1287,5RSplWKaHB1rliCI4CNSQO,https://open.spotify.com/artist/5RSplWKaHB1rliCI4CNSQO,Andrew Jackson,44,
1288,4ec09tknYr0531ivdBMNIg,https://open.spotify.com/artist/4ec09tknYr0531ivdBMNIg,Vidar Villa,52,norwegian-pop
1289,0xNog7ZdcTq9sJFiIXJJTH,https://open.spotify.com/artist/0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,51,opm
1290,0XNvr6bnNywV946ZKaJtr0,https://open.spotify.com/artist/0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,51,swedish-pop
1291,6sge2FzdYxWSjWc5sBjmoy,https://open.spotify.com/artist/6sge2FzdYxWSjWc5sBjmoy,Arrhult,41,scandipop
1292,5PldDs8KtXMy0KZ6due44x,https://open.spotify.com/artist/5PldDs8KtXMy0KZ6due44x,FO&O,42,swedish-idol-pop
1293,20vdU8J0ShYJ6B0QVJRjWT,https://open.spotify.com/artist/20vdU8J0ShYJ6B0QVJRjWT,Anton Hagman,28,
1294,6KzFpoFDDvmlin4ij5zgMj,https://open.spotify.com/artist/6KzFpoFDDvmlin4ij5zgMj,Jasmine Kara,32,orebro-indie
1295,0xAGU1Vxk813KEBMGTZkVD,https://open.spotify.com/artist/0xAGU1Vxk813KEBMGTZkVD,Bella & Filippa,19,melodipop
1296,4hbnUamwrCHpv4wQTwvCIc,https://open.spotify.com/artist/4hbnUamwrCHpv4wQTwvCIc,Sondr,54,"deep-tropical-house,pop-edm"
1297,2lLqHBjAnD1QyH24pOPoH6,https://open.spotify.com/artist/2lLqHBjAnD1QyH24pOPoH6,Peg Parnevik,49,swedish-pop
1298,3TVjdmhfFoYJLgBEkkZTBm,https://open.spotify.com/artist/3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,64,"dance-pop,deep-house,edm,pop-dance,pop-edm,progressive-electro-house,swedish-pop,swedish-tropical-house,tropical-house"
1299,10nRSxUktKW346kbHFd2a2,https://open.spotify.com/artist/10nRSxUktKW346kbHFd2a2,Roshi,33,
1300,2JhAlkmukNvarUpGhTFXUQ,https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ,KARD,60,k-pop
1301,6hkP84fpANIA89Nv3T9JSm,https://open.spotify.com/artist/6hkP84fpANIA89Nv3T9JSm,Jocie Guo,40,"mandopop,singaporean-mandopop"
1302,2met7Idcy1Ze7hnoUtpPmX,https://open.spotify.com/artist/2met7Idcy1Ze7hnoUtpPmX,Nicholas Teo,47,"malaysian-mandopop,mandopop"
1303,5nLnIboxUroy6N5HBGRTMe,https://open.spotify.com/artist/5nLnIboxUroy6N5HBGRTMe,Huang Yali,23,
1304,2aFNEQB9JnQ171stH9Ljh5,https://open.spotify.com/artist/2aFNEQB9JnQ171stH9Ljh5,Grady Guan,38,"chinese-singer-songwriter,mainland-chinese-pop,mandopop"
1305,7DlOy5eGnazhGg7iDvCCCX,https://open.spotify.com/artist/7DlOy5eGnazhGg7iDvCCCX,Shadya Lan,45,"mandopop,taiwan-pop,taiwan-singer-songwriter"
1306,6NFVRwNx10bluHMhHnIm1Q,https://open.spotify.com/artist/6NFVRwNx10bluHMhHnIm1Q,Sandrine Pinna,0,
1307,7IhoiR1VotrcXWaviaSPNg,https://open.spotify.com/artist/7IhoiR1VotrcXWaviaSPNg,Nana Lee,5,"hokkien-pop,mandopop"
1308,2Z7qQ1slMaPjLOCXBqshct,https://open.spotify.com/artist/2Z7qQ1slMaPjLOCXBqshct,Fan Yi Chen,50,"mandopop,taiwan-pop"
1309,1cjmG8omsi6E3Bf7ccShMb,https://open.spotify.com/artist/1cjmG8omsi6E3Bf7ccShMb,林慶台,0,
1310,4dKTKitRcY633ohw0WHXcp,https://open.spotify.com/artist/4dKTKitRcY633ohw0WHXcp,趙詠華,32,classic-mandopop
1311,3jV6Ro12GySf82kJiksE7D,https://open.spotify.com/artist/3jV6Ro12GySf82kJiksE7D,Suming,33,"chinese-indie,taiwan-indie,taiwan-singer-songwriter,taiwanese-indigenous"
1312,4BpQufMVrZH7PXsFJOic1h,https://open.spotify.com/artist/4BpQufMVrZH7PXsFJOic1h,米非,19,
1313,40LaLWRnuCBSSdpwsC42jb,https://open.spotify.com/artist/40LaLWRnuCBSSdpwsC42jb,馬念先,41,"chinese-indie,taiwan-pop"
1314,2O1pvIekjMbGgOs70vmxWd,https://open.spotify.com/artist/2O1pvIekjMbGgOs70vmxWd,Wei Min Ying,0,
1315,3zrnizBbdRKjQmjtlzvKB0,https://open.spotify.com/artist/3zrnizBbdRKjQmjtlzvKB0,Min Xiong Lee,0,
1316,2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,Frank Ocean,85,"alternative-r-b,hip-hop,lgbtq--hip-hop,neo-soul,pop"
1317,4A0TivfinfALCAMJqqjZIk,https://open.spotify.com/artist/4A0TivfinfALCAMJqqjZIk,Funk Wav,69,
1318,0cGUm45nv7Z6M6qdXYQGTX,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,Kehlani,80,"dance-pop,pop,pop-rap,r-b,urban-contemporary"
1319,13saZpZnCDWOI9D4IJhp1f,https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f,Lily Allen,73,"dance-pop,pop"
1320,7zJL978NtANOysfGY21ty6,https://open.spotify.com/artist/7zJL978NtANOysfGY21ty6,Ghetts,58,"grime,uk-alternative-hip-hop,uk-hip-hop"
1321,0IB0VjX9NSrGX6PjCXGVcq,https://open.spotify.com/artist/0IB0VjX9NSrGX6PjCXGVcq,Raleigh Ritchie,52,uk-contemporary-r-b
1322,0T2sGLJKge2eaFmZJxX7sq,https://open.spotify.com/artist/0T2sGLJKge2eaFmZJxX7sq,Wretch 32,60,"grime,uk-hip-hop"
1323,7An4yvF7hDYDolN4m5zKBp,https://open.spotify.com/artist/7An4yvF7hDYDolN4m5zKBp,Soda Stereo,78,"argentine-rock,latin-alternative,latin-rock,post-punk-argentina,rock-en-espanol,ska-argentino"
1324,3q5DAsSH8efMqNxjxbdpGx,https://open.spotify.com/artist/3q5DAsSH8efMqNxjxbdpGx,Angemi,58,
1325,6Vu1oZl4ozrU6zqdidyCMU,https://open.spotify.com/artist/6Vu1oZl4ozrU6zqdidyCMU,Becko,41,
1326,7Lmrb6KcIzfkmgbtokjsAL,https://open.spotify.com/artist/7Lmrb6KcIzfkmgbtokjsAL,Mc Don Juan,79,"batidao-romantico,funk-carioca,funk-ostentacao,funk-paulista"
1327,0vsVZPe7ziQLQ3eqwUTc4H,https://open.spotify.com/artist/0vsVZPe7ziQLQ3eqwUTc4H,Day e Lara,45,sertanejo-pop
1328,06cd30Cv9US973Ika84gDw,https://open.spotify.com/artist/06cd30Cv9US973Ika84gDw,Lucas Lucco,67,"funk-carioca,sertanejo,sertanejo-pop,sertanejo-universitario"
1329,68EB3QvNdVLkC7SAgDbHIR,https://open.spotify.com/artist/68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,61,"canadian-rock,neon-pop-punk,pixie,pop-punk,pop-rock,post-teen-pop"
1330,6dKYo2aegt1Cpez6tyd2ai,https://open.spotify.com/artist/6dKYo2aegt1Cpez6tyd2ai,Lorenz Büffel,54,"discofox,partyschlager"
1331,6KjtX8ZPAoeLFnuv36UBpQ,https://open.spotify.com/artist/6KjtX8ZPAoeLFnuv36UBpQ,Anja Nissen,24,eurovision
1332,2I1CUBxgxuOKqobp3aLzuE,https://open.spotify.com/artist/2I1CUBxgxuOKqobp3aLzuE,Ida Una,4,
1333,2toxhc2iSbFHWgy3VMnqR7,https://open.spotify.com/artist/2toxhc2iSbFHWgy3VMnqR7,Emil Stabil,46,"danish-hip-hop,danish-pop"
1334,3MHaV05u0io8fQbZ2XPtlC,https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC,Prince Royce,79,"bachata,latin,latin-hip-hop,latin-pop"
1335,5pTqt3f5wz7ZK0M11YUkFh,https://open.spotify.com/artist/5pTqt3f5wz7ZK0M11YUkFh,Malmö,5,
1336,6HhnhnxLsowYuuejvku0Bz,https://open.spotify.com/artist/6HhnhnxLsowYuuejvku0Bz,Lartiste,65,"francoton,french-hip-hop,french-pop,pop-urbaine"
1337,25b5cIThNFVHmLF2DQ814i,https://open.spotify.com/artist/25b5cIThNFVHmLF2DQ814i,Awa Imani,48,
1338,5dBbi6DyGIg8TmWD3pSGJX,https://open.spotify.com/artist/5dBbi6DyGIg8TmWD3pSGJX,Bakyl,33,
1339,6q87vizIEdEN4NvlR6mjfT,https://open.spotify.com/artist/6q87vizIEdEN4NvlR6mjfT,Sheila On 7,67,"indonesian-alternative-rock,indonesian-pop"
1340,63Ns0cyE751e5RlTCS2lpO,https://open.spotify.com/artist/63Ns0cyE751e5RlTCS2lpO,Ismail Izzani,47,"malay-rap,malaysian-pop"
1341,4ZsSCvTFG2Krx3AyQ6vHzk,https://open.spotify.com/artist/4ZsSCvTFG2Krx3AyQ6vHzk,Malique,43,"classic-malaysian-pop,malay-rap,malaysian-hip-hop,rock-kapak"
1342,0FWWBkIJD4tvlDzB4O8XT7,https://open.spotify.com/artist/0FWWBkIJD4tvlDzB4O8XT7,Kempi,58,"dutch-hip-hop,dutch-rap-pop"
1343,0MSYpagcvnSP2o91Ji2OCw,https://open.spotify.com/artist/0MSYpagcvnSP2o91Ji2OCw,KM,56,"dutch-hip-hop,dutch-rap-pop"
1344,33W1pnW9zScZtYTnAoWnOT,https://open.spotify.com/artist/33W1pnW9zScZtYTnAoWnOT,Mr. Probz,68,"dutch-hip-hop,tropical-house"
1345,5YqXgMhzkUnyjYQGgoIvoq,https://open.spotify.com/artist/5YqXgMhzkUnyjYQGgoIvoq,Architrackz,58,"dutch-hip-hop,dutch-pop,dutch-rap-pop,maluku-pop"
1346,2hBfmHHnM4dS4pJgEJENCg,https://open.spotify.com/artist/2hBfmHHnM4dS4pJgEJENCg,Chivv,66,"dutch-hip-hop,dutch-pop,dutch-rap-pop"
1347,2DbTbUZFWbi3U3QzgJqU0V,https://open.spotify.com/artist/2DbTbUZFWbi3U3QzgJqU0V,Snollebollekes,60,carnaval
1348,3bAPo06XsUX6fo8iHYUqH7,https://open.spotify.com/artist/3bAPo06XsUX6fo8iHYUqH7,Leslie Shaw,49,"pop-peruano,pop-reggaeton"
1349,7LVPSD4kabI5LiXIVPI8tn,https://open.spotify.com/artist/7LVPSD4kabI5LiXIVPI8tn,Jona,49,opm
1350,7008bv4QLo6eziuxszbjqO,https://open.spotify.com/artist/7008bv4QLo6eziuxszbjqO,Ania Dabrowska,50,polish-pop
1351,3gbaHBYDy62irTs0ZsHNmi,https://open.spotify.com/artist/3gbaHBYDy62irTs0ZsHNmi,Wiktoria,54,"europop,swedish-pop"
1352,1CQLPgGkfHrxNMqrXt5oWS,https://open.spotify.com/artist/1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,47,"europop,eurovision,swedish-idol-pop,swedish-pop"
1353,65lCLhmmyUwnPBD2Bq7FQx,https://open.spotify.com/artist/65lCLhmmyUwnPBD2Bq7FQx,Jon Henrik Fjällgren,47,"europop,sami"
1354,0B2LZuvmiyOwx7usDrtZdk,https://open.spotify.com/artist/0B2LZuvmiyOwx7usDrtZdk,Aninia,26,
1355,49aaHxvAJ0tCh0F15OnwIl,https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl,Loreen,56,"electropop,europop,eurovision,swedish-pop"
1356,76nW12AUcUVEiC8fwFoAns,https://open.spotify.com/artist/76nW12AUcUVEiC8fwFoAns,Mariette,39,"europop,eurovision,swedish-pop"
1357,7F4HcalxCMC4DctguvnoFY,https://open.spotify.com/artist/7F4HcalxCMC4DctguvnoFY,Ace Wilder,33,"europop,eurovision"
1358,0Oomam5yjtfqVPnscjx8GT,https://open.spotify.com/artist/0Oomam5yjtfqVPnscjx8GT,Axel Schylström,43,
1359,7MP9yuVs3FKrcnkwAYddu1,https://open.spotify.com/artist/7MP9yuVs3FKrcnkwAYddu1,Alice,13,
1360,5gcvW6H0e7pudeOGevacuw,https://open.spotify.com/artist/5gcvW6H0e7pudeOGevacuw,Owe Thörnqvist,34,"classic-swedish-pop,dansband,danspunk,swedish-rock-and-roll,vintage-swedish-pop"
1361,5bqU2hCGu9WZW4HfKiNH39,https://open.spotify.com/artist/5bqU2hCGu9WZW4HfKiNH39,Krista Siegfrids,32,"eurovision,finnish-pop"
1362,0ajPdDPUlMW1LPKrG1vTK3,https://open.spotify.com/artist/0ajPdDPUlMW1LPKrG1vTK3,Sara Varga,31,
1363,1InQhy0kR40Vxn0XnQ0tKr,https://open.spotify.com/artist/1InQhy0kR40Vxn0XnQ0tKr,Juha Mulari,24,
1364,7aoSiqJj23B6at0hTVobbg,https://open.spotify.com/artist/7aoSiqJj23B6at0hTVobbg,Joi Chua,40,"mandopop,singaporean-mandopop,singaporean-singer-songwriter"
1365,2zzKlxMsKTPMsZacZCPRNA,https://open.spotify.com/artist/2zzKlxMsKTPMsZacZCPRNA,Joey Yung,58,"c-pop,cantopop"
1366,163tK9Wjr9P9DmM0AVK7lm,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,Lorde,81,"art-pop,electropop,metropopolis,nz-pop,pop"
1367,7f0OLhGgBMX9fUjm1dcPip,https://open.spotify.com/artist/7f0OLhGgBMX9fUjm1dcPip,Alice Merton,64,
1368,6kT18gnkVrCz8xJQcrib7L,https://open.spotify.com/artist/6kT18gnkVrCz8xJQcrib7L,Bhaskar,68,"brazilian-bass,brazilian-edm,brazilian-house"
1369,1PqkzV8bXUf9ZBPC6OJo7o,https://open.spotify.com/artist/1PqkzV8bXUf9ZBPC6OJo7o,Kongsted,48,"dakke-dak,danish-electronic,danish-hip-hop,danish-pop"
1370,2aVSAsnjQKM1vb0D8tUxTe,https://open.spotify.com/artist/2aVSAsnjQKM1vb0D8tUxTe,Bastian,23,mgp
1371,3HajPae7oYbB6ONGnqTicA,https://open.spotify.com/artist/3HajPae7oYbB6ONGnqTicA,MGP Allstarz 2017,14,mgp
1372,1XIDR0as4iX3Pn5y2u76qW,https://open.spotify.com/artist/1XIDR0as4iX3Pn5y2u76qW,Edward,12,mgp
1373,3GtCKJA4SkOxN65MWjm82R,https://open.spotify.com/artist/3GtCKJA4SkOxN65MWjm82R,Hot Shade,60,"deep-tropical-house,pop-dance,pop-edm,tropical-house"
1374,1QVueDqo1s6B17lJx1Heey,https://open.spotify.com/artist/1QVueDqo1s6B17lJx1Heey,JEPPANNA,9,mgp
1375,4bIs19bufrqoWWjNJyatyF,https://open.spotify.com/artist/4bIs19bufrqoWWjNJyatyF,Lucas,35,"finnish-dance-pop,finnish-hip-hop,finnish-pop"
1376,4LhCodjo3UFI0Bu0ZYuOP5,https://open.spotify.com/artist/4LhCodjo3UFI0Bu0ZYuOP5,Maija Vilkkumaa,49,"finnish-dance-pop,finnish-pop,iskelma,suomi-rock"
1377,1afjj7vSBkpIjkiJdSV6bV,https://open.spotify.com/artist/1afjj7vSBkpIjkiJdSV6bV,Médine,55,"french-hip-hop,pop-urbaine,rap-conscient,rap-francais"
1378,3iE3iLBiJ4SVgNqa6JASfY,https://open.spotify.com/artist/3iE3iLBiJ4SVgNqa6JASfY,Lino,43,
1379,5G0rORVxnBh7gFRzlwjeAv,https://open.spotify.com/artist/5G0rORVxnBh7gFRzlwjeAv,Alivor,38,pop-urbaine
1380,5SZayIKDZvxXaJrxLfnIRN,https://open.spotify.com/artist/5SZayIKDZvxXaJrxLfnIRN,Seth Gueko,51,"french-hip-hop,old-school-rap-francais,pop-urbaine,rap-inde"
1381,5DW7NxqQ2875JtjuV7KMn4,https://open.spotify.com/artist/5DW7NxqQ2875JtjuV7KMn4,Youssoupha,62,"francoton,french-hip-hop,french-pop,pop-urbaine,rap-conscient,rap-inde"
1382,53loJtHWjCG1TyKarW2mzk,https://open.spotify.com/artist/53loJtHWjCG1TyKarW2mzk,Benash,54,"francoton,french-hip-hop,pop-urbaine,rap-francais"
1383,3qNVuliS40BLgXGxhdBdqu,https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu,TAEYEON,71,k-pop
1384,7u710e44HW3K7A5eTnRqHC,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,Fabri Fibra,68,"italian-hip-hop,rap-napoletano"
1385,1SiCF4gVjnR5iAIwk1nkXo,https://open.spotify.com/artist/1SiCF4gVjnR5iAIwk1nkXo,OG3NE,51,dutch-pop
1386,6FGZPlL2dhssxgQlpb7I7W,https://open.spotify.com/artist/6FGZPlL2dhssxgQlpb7I7W,Diaz & Bruno,35,"basshall,dutch-rap-pop"
1387,1fTPAgBH6gCQZU9bBWVaOf,https://open.spotify.com/artist/1fTPAgBH6gCQZU9bBWVaOf,I am Aisha,47,"dutch-hip-hop,dutch-pop,dutch-rap-pop"
1388,4TH4BHy0LdBi3dpBW4P2UX,https://open.spotify.com/artist/4TH4BHy0LdBi3dpBW4P2UX,R. City,66,"reggae-fusion,virgin-islands-reggae"
1389,49tQo2QULno7gxHutgccqF,https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF,LANY,79,"la-pop,pop"
1390,1ZfhyWZ9byvjFKEzBSa81I,https://open.spotify.com/artist/1ZfhyWZ9byvjFKEzBSa81I,Freestyle,6,
1391,40KlwpvpKEQtZTJgbml8lT,https://open.spotify.com/artist/40KlwpvpKEQtZTJgbml8lT,Teoman,69,"turkish-pop,turkish-rock"
1392,6jlz5QSUqbKE4vnzo2qfP1,https://open.spotify.com/artist/6jlz5QSUqbKE4vnzo2qfP1,Karen Mok,59,"c-pop,cantopop,classic-mandopop,mandopop"
1393,6gto7HVNhu4ARE3P3g8Y5Y,https://open.spotify.com/artist/6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,73,german-hip-hop
1394,2DP9xStkVVv753RBiEHXQB,https://open.spotify.com/artist/2DP9xStkVVv753RBiEHXQB,Alkilados,61,"colombian-pop,ecuadorian-pop,latin,latin-pop,pop-reggaeton,reggaeton,reggaeton-colombiano"
1395,0h1zs4CTlU9D2QtgPxptUD,https://open.spotify.com/artist/0h1zs4CTlU9D2QtgPxptUD,Ricardo Arjona,80,"cantautor,latin,latin-arena-pop,latin-pop,rock-en-espanol"
1396,7KUri7klyLaIFXLcuuOMCd,https://open.spotify.com/artist/7KUri7klyLaIFXLcuuOMCd,Stargate,53,norwegian-pop
1397,1KCSPY1glIKqW2TotWuXOR,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,P!nk,84,"dance-pop,pop"
1398,1vDg9KYrfgHzDJQGP2VQfe,https://open.spotify.com/artist/1vDg9KYrfgHzDJQGP2VQfe,Laura Voutilainen,46,"classic-finnish-pop,classic-iskelma,finnish-dance-pop,finnish-pop,iskelma,suomi-rock"
1399,4gl9wpGYA4o15ykU2FBnd3,https://open.spotify.com/artist/4gl9wpGYA4o15ykU2FBnd3,Anna Puu,49,"finnish-dance-pop,finnish-pop,iskelma,suomi-rock"
1400,2HHmvvSQ44ePDH7IKVzgK0,https://open.spotify.com/artist/2HHmvvSQ44ePDH7IKVzgK0,Jain,59,french-indie-pop
1401,1kwzW1IszUiq4Gs9BFesvW,https://open.spotify.com/artist/1kwzW1IszUiq4Gs9BFesvW,Hornet La Frappe,69,"francoton,french-hip-hop,pop-urbaine,rap-francais"
1402,20zafXaLhm5IcXnSU93rNn,https://open.spotify.com/artist/20zafXaLhm5IcXnSU93rNn,Nadin Amizah,66,indonesian-pop
1403,5dXlc7MnpaTeUIsHLVe3n4,https://open.spotify.com/artist/5dXlc7MnpaTeUIsHLVe3n4,Coez,73,"italian-pop,rap-napoletano,rome-indie"
1404,51MxI9mWmRMPLK9eNlyQ7o,https://open.spotify.com/artist/51MxI9mWmRMPLK9eNlyQ7o,3robi,68,"dutch-hip-hop,dutch-rap-pop,rap-belge"
1405,2m0y0cDl1US03sYgxv9r6s,https://open.spotify.com/artist/2m0y0cDl1US03sYgxv9r6s,JOWST,30,"eurovision,norwegian-pop"
1406,3836OTICMPjhTMMcpPw4EC,https://open.spotify.com/artist/3836OTICMPjhTMMcpPw4EC,Broiler,65,"nordic-house,norwegian-pop,tropical-house"
1407,0DxeaLnv6SyYk2DOqkLO8c,https://open.spotify.com/artist/0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,70,reggae-fusion
1408,652eUkxKIP934rtatRgJWq,https://open.spotify.com/artist/652eUkxKIP934rtatRgJWq,Clairmont,21,
1409,5h9tiTx6BP5l5ZCrI7cUYh,https://open.spotify.com/artist/5h9tiTx6BP5l5ZCrI7cUYh,Ulrikke,49,"eurovision,norwegian-pop"
1410,7bp2lSdh12wcA8LyB1srfJ,https://open.spotify.com/artist/7bp2lSdh12wcA8LyB1srfJ,Sofia Carson,69,"pop,post-teen-pop,social-media-pop"
1411,0KOSzgkMlkeowt1tgIg6ca,https://open.spotify.com/artist/0KOSzgkMlkeowt1tgIg6ca,Heijan,61,"turkish-hip-hop,turkish-trap-pop"
1412,3NPQ2qMGXAR0g1COJxuZ8r,https://open.spotify.com/artist/3NPQ2qMGXAR0g1COJxuZ8r,Muti,59,
1413,2ZMnWI3oIHyj7MyuZ99gvu,https://open.spotify.com/artist/2ZMnWI3oIHyj7MyuZ99gvu,Super Sako,50,"armenian-hip-hop,armenian-pop"
1414,5TQsb2nnlnmvq0OMfwUmvE,https://open.spotify.com/artist/5TQsb2nnlnmvq0OMfwUmvE,Spitakci Hyko,31,
1415,2frQ74368SuSVnXGJCCgqU,https://open.spotify.com/artist/2frQ74368SuSVnXGJCCgqU,殷悅,36,taiwan-pop
1416,1kvvEkC7PQfgfqtCi9YQau,https://open.spotify.com/artist/1kvvEkC7PQfgfqtCi9YQau,Gigi Leung,48,"c-pop,classic-mandopop,mandopop"
1417,6M3rM8BCMy3eJvb9CwUdc0,https://open.spotify.com/artist/6M3rM8BCMy3eJvb9CwUdc0,呂莘,9,
